id,content,summary
bbc_3941,sarah gutu Olap ari na mangalojai Sangga ibana manjalo Pareso holang tais sian iboto baea-baea Sa.,"Sarah olap ari mangalojai, manjalo pareso holang tais sian iboto."
bbc_6187,"John, nunga mandao ho sian inganan na mamorluhon ho jala ditadinghonon mu do inang na marhuaso i","John mandao sian inganan, ditadinghon inang marhuaso."
bbc_4095,Ibana nunga mambege husip ni alogo jala marsaksi taringot habahaba na naeng ro.,"Ibana mambege husip alogo, marsaksi taringot habahaba na ro."
bbc_6220,Didok ibana do ndang hea ompung boru na i mandalani negara na asing,Didok ibana ompung boru ndang mandalani negara asing.
bbc_4332,"Au adong di san, rade laho nangkok tu hau.","Au adong di san, rade nangkok tu hau."
bbc_5155,"Ndang na paluahon nasida angka sangkapna, jala ndang na laho jadi topik orbuk na dilupahon nasida sian sejarah ni kota i.",Nasida paluahon sangkapna jala ndang jadi orbuk na dilupahon sian sejarah.
bbc_4049,"John, na hundul di lambung nian, manghata tu donganna, 'Au mamereng apel i madabu pas di jolonghu.'",John marnida apel madabu pas di jolona.
bbc_3699,sangga au mangombar sahalak baoa marsinggang di jolo pintu mangalean sipaboana asa au mangombar urupi au mambuha sai hata sa.,Sahalak baoa marsinggang di jolo pintu mangalean sipaboana.
bbc_255,"Sang pangeran huta i na naeng mangadonghon pardomuan, lobi marsapusapu dohot portibi parhundul huta martimbanghon sang panurirang.","Pangeran huta mangadonghon pardomuan, martimbanghon panurirang."
bbc_4863,"Raphon hata malum dohot pasu-pasu, ibana dipalua marhite haporseaon na",Ibana dipalua marhite haporseaon dohot pasu-pasu.
bbc_6555,Nda ni tuptup Jhon na naeng ibana bahen?,Aha na naeng binahen ni John?
bbc_2975,"Dokkon on tu ibana,ibana mamboto,molo Sada penistaan na naeng manandai songon jolma na mar masala saleleng na.",Dokkon tu ibana na mamboto penistaan songon jolma marmasala.
bbc_36,Ndang sia-sia na diajarhon,Na diajarhon ndang sia-sia.
bbc_7021,"ganup hali ibana mangajar, songon naeng adong hagolapan na mangulosi kota i, jala ndada adong tangan na mangangkatma.","Ibana mangajar, songon hagolapan mangulosi kota, ndang adong mangangkat."
bbc_162,Habiaranna sai hira martamba be sangga huhut porsea ibana ala mara mangonggor di bagas surasura na,"Habiaranna martamba, alai porsea ibana marnida surasura."
bbc_6407,Duhut na tajom na tubu di masa logo gabe marsuga do.,Duhut tajom tubu di masa logo.
bbc_4044,"Batu sidangolon on, jabu nasida, saonari gabe bagian sian haripason.","Batu sidangolon, jabunasida, gabe bagian haripason."
bbc_3378,"Dungkon mangalap lungun, pesan au manggashon di manjalo tamue, huhut bongka on pahehehon bonarna.","Dungkon mangalap lungun, manggashon manjalo tamue, pahehehon bonar."
bbc_276,"Tibu ni manogot nai, tim na nampuna tekad na gogo mangantusi sangkao tudia naiboan nasida",Tim nampuna tekad gogo mangantusi sangkao tujuan nasida.
bbc_1552,"Ari on, nasida mangarade laho lao tu pusok partondian di dia nunga dipalao par bolis nai.",Nasida mangarade tu pusok partondian na dipalao parbolis.
bbc_4191,"Tingki walikota i nangkok tu panggung, ibana humusor hombar tu huasona, jala mamungka mandok hata taringot ringkotni parsadaan, tandana dipungka pameran secara resmi.","Walikota nangkok, mandok hata parsadaan, dipungka pameran."
bbc_5239,Ibana mambahen sandwich dohot sasangkir kopi laho dirina sadasa.,Ibana mambahen sandwich dohot kopi laho dirina.
bbc_1979,"Tim marhata, 'Au mansuba manangkup dengke dohot doton au, alai nasida mansai hatop'","Tim mansuba manangkup dengke, alai hatop nasida."
bbc_3070,"Anak boru i,ima boru kapala suku,mangingot turi-turian tarsingot harangan i jala dang berani marspekulasi lao mangalanjuthon lobi gok.","Boru kapala suku mangingot turi-turian harangan, ndang berani spekulasi."
bbc_1857,"Sang ulu ni suku, na mampunai pangkat na untuk timbo, mangingot olap pasegahon di najolo i, ibana mamillit laho dang makkarejoi hasegaan","Ulu suku mangingot olap najolo, dang makkarejoi hasegaan."
bbc_518,"Adong do umpama sian Halak bawa namatua songon hakikat karejo,na mandokkon molo akka jolma na karejo benget benget ikkon dapot napinarsitta ni halaki.",Umpama Halak bawa: jolma karejo benget dapot napinarsitta.
bbc_6074,Marsaringar ma engkel ni halak i marhite sian angka dolok na rahis alana tabo do lari ni halak i,"Engkel marsaringar marhite dolok rahis, tabo lari."
bbc_1903,"Adong sahalak birubiru, na bulus huhut hurang mangarihon bitik hasiangan, na dang hea boi dicukkur angkup parmahan na matua i",Birubiru na dang boi dicukkur parmahan na matua.
bbc_786,"Ibana manyadari dohot bernit ala ibana mangarihon hunsi pintu on, alai nunga mago",Ibana mangarihon hunsi pintu na mago.
bbc_1624,Dang ngolu au tu ulaon molo au dang manjumpanghon karsishu,Ndang ngolu tu ulaon anggo so dapot karsis.
bbc_4316,"Parjolo, ibana paboahon au ala anakna saonari ampuna bisnis na marhasil, jala paduahon, ibana ampua lkma vabang di sude kota.","Anakna ampuna bisnis marhasil, ibana ampua lkma di kota."
bbc_7204,"Itongani harangan, adong sahalak baua mandapot busur na tua, naditadikkon tingki najolo, huhut dohot halongangong, iban mabuat pistol fleksibel inon, mangarasahon hajahoanna itoruni jamaanna","Mandapot busur tua di harangan, mabuat pistol fleksibel."
bbc_1896,Sai mullop sungkunsungkun tontang efektivitas metoda tuturan moderen,Sungkunsungkun efektivitas metoda tuturan modern.
bbc_6939,Torsa Olap hajadian onan rea ni buhai mullop bagas riwayat Kota.,Hajadian onan rea mullop bagas riwayat Kota.
bbc_5946,Ndang boi dipasidinghon ho manang aha pe na masa di tingki na naeng ro,Ndang boi pasidinghon na naeng masa di tingki na ro.
bbc_2092,Raja Edward na mamboto ala sada hali tandangan tu sinagoga i lobi marpanghorhon martimbanghon saratus hali pardomuan porang,Raja Edward mamboto tandangan tu sinagoga lobi marpanghorhon.
bbc_6850,"Imana dang olo madabu songon bulung-bulung, imana pe dang olo hurang mananda lumbung ni bapa na","Ndang olo madabu songon bulung, ndang olo hurang mananda lumbung."
bbc_6310,Adong ma sungkunsungkun ibana tu baoa i dohot tu angka anggota na tarsohor i dohot angka pamingkiranna na barani i paimahon tingki na denggan asa di alusi,"Sungkunsungkun tu baoa dohot anggota tarsohor, paimahon tingki denggan."
bbc_3916,"luhut jolma pala giot mida Ulaon, alai bongka Lopok na nasida annon pa adong ma aktipitas kambang api.","Jolma naeng mida Ulaon, adong aktipitas kambang api."
bbc_7798,"Pambahenanna dibaen alani late dohot oto,sasada na bahaya","Pambahenanna late dohot oto, na bahaya."
bbc_5107,"Molo ibana na manjait, ganup dungkap naimbaru naeng ditumtum huhut dijait huhut polin.","Manjait dungkap naimbaru, ditumtum huhut dijait."
bbc_2121,"Alai, ibana boi patuduhon asi ni roha nangpe tu aka jolma na pambahenanna timbil roa, alana ibana mangarihon pangantusion ala luhut ni aka jolma mangarihon potensi tu muba","Patuduhon asi ni roha tu jolma timbil, mangarihon potensi muba."
bbc_3926,pinggol Sa Pinsur huhut alat rohana manangkup soara na Timbil samak sahali pe,Pinggol manangkup soara timbil sahali pe.
bbc_2125,"Hau nion dang naeng mangalehon biji imbaru, musem dang naeng gabe inganan pangondian sagi begu rumba","Hau ndang mangalehon biji, ndang gabe inganan begu rumba."
bbc_21,"Molo ibana boi papunguhon hagarangonna lao mangadopi neraka na mamette,ibana mamboto ibana Aning jadi lam burju,dang peduli songondia pe karas dibana di lemparhon hu bagasna,jala i nunga sukkup.","Mangadopi neraka, jadi lam burju, dang peduli karas."
bbc_1153,"Ibana manungkun,'Hea do ho marpikkir laho mulak tu nagar hita?'",Manungkun taringot mulak tu nagari.
bbc_4384,"Au boi mamereng pardalanan parau raphon keluargakku ndang leleng be, sada adat na pinatimbul hami.","Mamereng pardalanan parau raphon keluarga, adat pinatimbul."
bbc_4992,"sasara bangko, pandita manutung daupa di manorhon horong.",Pandita manutung daupa di horong.
bbc_826,Au porlu manalepon ho laho mangarangrangi piga piga hal,Manalepon mangarangrangi piga hal.
bbc_7415,"Hasida dang holan mamerengna gabe ambat-ambat, ale pe gabe dalan na hu panomuan i diri nasida","Ndang holan ambat-ambat, gabe dalan tu panomuan diri."
bbc_1151,"Dang songon jolma na lain na mangalaoshon akka batu i, panurirang i, andorang pasahathon jamitana, mambuat sada batu huhut dipabalik di tanganna i.","Panurirang mambuat batu, dipabalik di tangan."
bbc_5715,"Andorang binsar mataniari, ibana ma na mangiring halak i haruar sian i, mabiar ma halak i atiha adong antuasu na mangihuthon halak i","Mangiring haruar, mabiar adong antuasu mangihut."
bbc_5334,"Tingki naung dapot arian, niuduthon pangidoido i ma pardalanan na rumabatrabat.",Pangidoido mandapothon pardalanan rumabat.
bbc_2222,"Tondong i mangisi parau Nasida dohot parsasiaan , dohot bapana sahalak pelaut na Godang masa na leleng, mambuat donganna, parau i, saotik lononh ditoruni boratna.","Tondong mangisi parau dohot parsasiaan, ama pelaut."
bbc_2668,"Ibana,saksi sian pambaehonna sandiri,namambaen keputusan  holangholang hasadaron diri jala habebason.","Ibana saksi sian pambahenonna, keputusan hasadaron diri."
bbc_1321,Haporseaonna mangarahut ibana tu dalan na tiur dohot gok panjaloan,Haporseaon mangarahut tu dalan tiur dohot panjaloan.
bbc_4818,Nasida tarhurim boi mangantusi pamikkiran sada manang na lain huhut amangaramoti asa parhataon na pistar boi torus malangsung.,"Tarhurim mangantusi pamikkiran, mangaramoti parhataon pistar."
bbc_140,"Podu na digoit do dugul ni totna inata thompson, pangajar tarsinta di huta i, mansai manegai","Podu dugul ni totna thompson, pangajar tarsinta."
bbc_7845,Dakdanak na imbaru marumur dua taon i tolap manaluhon abang na i bagasan parmeamon ni marsitel,Dakdanak dua taon manaluhon abang di marsitel.
bbc_6515,"dosa dosa Nunga dirajumi, hasalaan hasalaan Nunga dirajumi.",Dosa dohot hasalaan nunga dirajumi.
bbc_3651,"tudos huting na Sun Mallumpat ibana marnduk, Peakpeak toruk di duhut.","Huting mallumpat, marnduk di duhut."
bbc_6673,"John, sabbil manarik hosa na, mamutusson naeng masuk tu bagas jabu i, sada portibi naung tarlupahon.",John masuk tu jabu na tarlupahon.
bbc_1150,"Adong pamaluman mulak tu kondisi hahipason,pikkiran huhut hagogoan na somal","Mulak tu kondisi hahipason, hagogoan somal."
bbc_3523,sairing mardalan Sa tingki pandita ni Manumpahi JHON  di mandao sian tingki salpu Sa huhut manjujui Ngoluna di Sipareakan na Mamintor Mangentei keadaanni,"Pandita manumpahi John, manjujui ngoluna di Sipareakan."
bbc_6116,"Ala naung jonok do habahaba, dipareso halak i ma jabu na asa aman","Dipareso jabu asa aman, jonok habahaba."
bbc_7242,Ibana hea mansaritahon kisa tontang hak waris na ijual sahalak pangeran na lilu,Mansaritahon hak waris ijual pangeran na lilu.
bbc_5691,"Adong do di suhi i, angka suansuanan na martunas mansai uli sian sada boni",Suansuanan martunas uli sian sada boni.
bbc_69,"Molo didokhon ibana sibolis do batu i, ingkon porsea ma ahu.","Molo didok sibolis, ingkon porsea."
bbc_638,"Nda ibana marusaha gogo lao hembang uli songon i, jala nda upaloja tarpancar sian panampilanna na uli?","Marusaha hembang uli, tarpancar uli."
bbc_5020,Ibana mangarantingi akka dakka na tubu marlobian dohot nanget rodina hau boi tubu lomak.,"Mangarantingi dakka, hau tubu lomak."
bbc_1465,"Sairing pardalanni tingki, pangulahonnai gabe soksok panorangion roha, huhut ibana ditanda ansiat jolma na mangarihon leheng na sintong.","Pangulahon gabe panorangion, ditanda leheng sintong."
bbc_6945,mangangguk adong ma Sarana manghajongjonghon ae frustasina andorang ibana ndada boi mandapothon aha na ibana Parsintana,"Mangangguk frustasi, ndang dapot parsinta."
bbc_2435,"Halaki mandokkon molo halaki kesurupan jala boi manghilala paetna namabiar,alai dang adong sahalak pe na jingar manukkun nukkun hata - hata nabi i.","Halak kesurupan, ndang adong manungkun nabi."
bbc_3324,"ibana tubu huhut dungkon piga piga Sangga,  ibana mangeaki langit.","Tubu dungkon piga Sangga, mangeaki langit."
bbc_6802,"Najolo, halaki mamakke pahean dok ni roha dohot mangoles abu di bohina taddana mardok ni roha","Mamakke pahean, mangoles abu di bohi, tanda mardok ni roha."
bbc_6671,Sude jolma naing gabe bagian ni imana.,Sude naeng gabe bagian ni imana.
bbc_5064,naposoi dang holan sasada na manjumpangi las niroha do porlak i,Naposoi manjumpangi las ni roha di porlak.
bbc_569,Hadameon ba bongak na dipamullophon botul-botul mangalonganghon,Hadameon mangalonganghon botul-botul.
bbc_368,"I do, songon na nga hupaboa, ingkon hita jaga do godung jaksa on hias.",Manjaga godung jaksa hias.
bbc_2434,"Halaki manggoari sahit i wabah begu,alai i dang Be gabe asupan dukkon ari pasombuhon.","Wabah begu, ndang asupan ari pasombuhon."
bbc_3920,"molo Katua ndada Manggomgomi pa panangkupon andorang ibana Padalanhon Sa, au ma na naeng Mangaluhon pandita targora",Mangaluhon pandita molo katua ndang manggomgomi.
bbc_5082,"Marhite koin on, hu dangurhon ma undi sahali nai i ma na laho mambuat haputuson.","Mandangurhon undi sian koin, mambuat haputusan."
bbc_285,"Alai ditinga ringoan, adong sada janji hadameon, sada solok hatonangan na jumadi surgo bagi nasida na loja",Janji hadameon gabe surgo bagi na loja.
bbc_5154,"Nang pe dang boi marnida, Adong do sumalin dinatolap ni si John i ma mangantusi portibion dohot hagogoon na timbo huhut bagas.",John mangantusi portibion dohot hagogoon na timbo.
bbc_7662,"Na timbil marapiapi sian sasudena i tarhatotong, sisikna na marhillong uju nangkok tu  ginjang ni tangki.",Sisik marhillong nangkok tu ginjang tangki.
bbc_5043,Maila situtu ma inangna tingki diida ibana nunga salangsalang.,Inang maila marnida nunga salangsalang.
bbc_2553,Pulik-pulik sian halaki nampuna tas mardalani na halaki peakkon i tano.,"Nampuna tas mardalani, peakkon di tano."
bbc_1781,"Au andorang bagas pardalanan nang ganjang, huhut tingki au ujungna sahat, do i hurang manggugai asa nang au surasura","Pardalanan ganjang, sahat hurang manggugai sian surasura."
bbc_6426,"andorang hagabeonna Simbur dohot hatop, ido mangaehon Parungkilan na bagas.","Hagabeon hatop, mangaehon parungkilan bagas."
bbc_6015,"Parjolo sahali imana do massaritahon umpasa ni pardalanan, laos i  masaritahon tudia imana ikkon lao",Imana massaritahon umpasa dohot tujuan pardalanan.
bbc_477,"Ginjang roha, sogo ni roha, angkalangkal, huhut asung na dipaseran parboniaga na mora i tarida andar i bisnis na","Ginjang roha, sogo, angkalangkal tarida di bisnis."
bbc_7253,Ibana tongtong mamake gondit sisik di gotting na.,Mamake gondit sisik di gotting.
bbc_1614,Hami dang mamboto ala hami naeng mangalap jambar di petualangan songon i,Ndang diboto naeng mangalap jambar di petualangan.
bbc_348,"Iba mandompakhon mandapothon ho huhut marhata ""Hamu ndang marhata sasara ansi, songon na ho jangkon","Mandompakhon, ""Ndang marhata sasara ansi, ho jangkon."""
bbc_5810,Jonjong ma ibana di pintu ni goa i na gabe udean ni angka Ompung na i,"Jonjong di pintu goa, udean ni Ompung."
bbc_2696,"Alai,adong akka jolma naso Aning manjalo on songon hasintongan,jala adong akka jolma na naneng,manambai na asing sian haporseaonna.","Jolma naso manjalo hasintongan, manambai asing."
bbc_5118,"ida uduran tanoman i,  idok, ima sala sada jambar sihahaan di inganan parsatongkinan on.",Uduran tanoman gabe jambar di inganan parsatongkinan.
bbc_4020,"Ibana naeng mamukka (maksudna, ibana naeng masuk fase naimbaru dibagasan ngoluna).",Naeng masuk fase naimbaru di ngolu.
bbc_2161,hamu naeng mandapot lencana hamu di ulaon i,Naeng mandapot lencana di ulaon.
bbc_7985,"Sang raja mandokkon rakatna dang ikkon pilit sian hataatonna hu pamarettana, manang nasida Ikkon mangarasahon jorana.",Raja ndang pilit sian hataatonna tu pamarentana.
bbc_952,Ai nunga martunas holi holi siulubalang ari di musim semi on?,Holi-holi siulubalang martunas di musim semi.
bbc_2817,"Jala di tingki ibana mulak hu pandahopanna,ibana manghilala panyombaon na bagas lao halongangan.","Mulak, manghilala panyombaon na bagas."
bbc_4626,"Ganup karyawan, mamereng api, tarsonggot pualpualon jala marlojong tu pintu kaluar.","Karyawan mamereng api, marlojong tu pintu kaluar."
bbc_1706,Nasida marsintuhu tu manuhe lonsam ni hau huhut mamasumasu porlak dohot hangoluon na imbaru,"Manuhe lonsam, mamasumasu porlak dohot hangoluon naimbaru."
bbc_6356,"Ai raja na sarupa do on dohot na mangalehon harajaon na tu anak na i, i ma sada baoa na ndang mamereng among na ndang holan gabe Raja alai tanda asi ni roha ni Tuhan i","Raja mangalehon harajaon tu anak, tanda asi ni roha."
bbc_5091,"Boi do ibana mangalapothon  tingki nion ndada hagabuson, jala tingkos manjalo na tarida sian ruar?","Ibana mangalapothon tingki nion ndada hagabuson, manjalo na tarida sian ruar."
bbc_4259,"Alai pigapiga manangsihon ajaranna, nangpe nasida pasangap uhum.","Manangsihon ajaranna, nangpe pasangap uhum."
bbc_498,Au pungka sunggul tuhastuhas lipe i ujungna tartangani alani parhataon ibana,"Pungka sunggul tuhastuhas lipe, tartangani alani parhataon."
bbc_4894,Ibana manfok ibana naeng manongos dokumen word tu au marsogot.,Naeng manongos dokumen word marsogot.
bbc_4506,"Digulmit sian asi roha, jala sidung mambuat haputusan, ibana mamutushon asa mamungka dana beasiswa tu siswa na hurang mampu.",Mamutushon mamungka dana beasiswa tu siswa na hurang mampu.
bbc_4875,"Ibana mamakke takkulup, mangihuti solu, dungi, ibana sahat di bariba binanga.","Mamakke takkulup, mangihuti solu, sahat di bariba binanga."
bbc_1969,"Simatuahu, sahalak parmahan marbitik, jotjot manjagai nasida","Simatuahu, parmahan marbitik, manjagai nasida."
bbc_6532,Paredang i torus torus do naeng mangisi butuhana dohot hassang na didapotna,Paredang naeng mangisi butuhana dohot hassang.
